geo,TIME_PERIOD,OBS_VALUE,target_cost,prev_cost,var_perc,label_variation,rolling_mean_3,rolling_mean_5,rolling_std_3,pct_change_3,grew_last_year,slope_3
AL,2004,3.0,1.4,2.6,15.4,aumento,3.0,3.0,0.0,0.0,1,0.0
AL,2005,1.4,1.1,3.0,-53.3,diminuzione,2.2,2.2,1.1,0.0,0,0.0
AL,2006,1.1,2.5,1.4,-21.4,diminuzione,1.8,1.8,1.0,0.0,0,-0.9
AL,2007,2.5,1.2,1.1,127.3,aumento,1.7,2.0,0.7,-0.2,1,0.6
AL,2008,1.2,0.0,2.5,-52.0,diminuzione,1.6,1.8,0.8,-0.1,0,0.1
AL,2009,0.0,0.3,1.2,-100.0,diminuzione,1.2,1.2,1.3,-1.0,0,-1.2
AL,2010,0.3,0.5,0.0,100.0,aumento,0.5,1.0,0.6,-0.9,1,-0.5
AL,2011,0.5,0.6,0.3,66.7,aumento,0.3,0.9,0.3,-0.6,1,0.3
AL,2012,0.6,0.9,0.5,20.0,aumento,0.5,0.5,0.2,0.0,1,0.2
AL,2013,0.9,0.3,0.6,50.0,aumento,0.7,0.5,0.2,2.0,1,0.2
AL,2014,0.3,0.2,0.9,-66.7,diminuzione,0.6,0.5,0.3,-0.4,0,-0.1
AL,2015,0.2,0.1,0.3,-33.3,diminuzione,0.5,0.5,0.4,-0.7,0,-0.4
AL,2016,0.1,0.6,0.2,-50.0,diminuzione,0.2,0.4,0.1,-0.9,0,-0.1
AL,2017,0.6,0.6,0.1,500.0,aumento,0.3,0.4,0.3,1.0,1,0.2
AL,2018,0.6,0.2,0.6,0.0,stabile,0.4,0.4,0.3,2.0,0,0.3
AL,2019,0.2,0.2,0.6,-66.7,diminuzione,0.5,0.3,0.2,1.0,0,-0.2
AL,2020,0.2,1.9,0.2,0.0,stabile,0.3,0.3,0.2,-0.7,0,-0.2
AL,2021,1.9,4.5,0.2,850.0,aumento,0.8,0.7,1.0,2.2,1,0.8
AL,2023,4.5,2.2,1.9,136.8,aumento,2.2,1.5,2.2,21.5,1,2.2
AT,1992,4.9,4.7,4.4,11.4,stabile,4.9,4.9,0.0,0.0,1,0.0
AT,1993,4.7,3.4,4.9,-4.1,stabile,4.8,4.8,0.1,0.0,0,0.0
AT,1994,3.4,3.5,4.7,-27.7,diminuzione,4.3,4.3,0.8,0.0,0,-0.7
AT,1995,3.5,1.6,3.4,2.9,stabile,3.9,4.1,0.7,-0.3,1,-0.6
AT,1996,1.6,2.8,3.5,-54.3,diminuzione,2.8,3.6,1.1,-0.7,0,-0.9
AT,1997,2.8,2.1,1.6,75.0,aumento,2.6,3.2,1.0,-0.2,1,-0.3
AT,1998,2.1,2.1,2.8,-25.0,diminuzione,2.2,2.7,0.6,-0.4,0,0.3
AT,1999,2.1,2.2,2.1,0.0,stabile,2.3,2.4,0.4,0.3,0,-0.3
AT,2000,2.2,2.2,2.1,4.8,stabile,2.1,2.2,0.1,-0.2,1,0.1
AT,2001,2.2,1.4,2.2,0.0,stabile,2.2,2.3,0.1,0.0,0,0.1
AT,2002,1.4,2.8,2.2,-36.4,diminuzione,1.9,2.0,0.5,-0.3,0,-0.4
AT,2003,2.8,5.1,1.4,100.0,aumento,2.1,2.1,0.7,0.3,1,0.3
AT,2004,5.1,2.1,2.8,82.1,aumento,3.1,2.7,1.9,1.3,1,1.8
AT,2005,2.1,4.6,5.1,-58.8,diminuzione,3.3,2.7,1.6,0.5,0,-0.3
AT,2006,4.6,4.5,2.1,119.0,aumento,3.9,3.2,1.6,0.6,1,-0.2
AT,2007,4.5,5.2,4.6,-2.2,stabile,3.7,3.8,1.4,-0.1,0,1.2
AT,2008,5.2,0.7,4.5,15.6,aumento,4.8,4.3,0.4,1.5,1,0.3
AT,2009,0.7,3.1,5.2,-86.5,diminuzione,3.5,3.4,2.4,-0.8,0,-1.9
AT,2010,3.1,2.4,0.7,342.9,aumento,3.0,3.6,2.3,-0.3,1,-1.0
AT,2011,2.4,2.1,3.1,-22.6,diminuzione,2.1,3.2,1.2,-0.5,0,0.8
AT,2012,2.1,1.9,2.4,-12.5,stabile,2.5,2.7,0.5,2.0,0,-0.5
AT,2013,1.9,1.1,2.1,-9.5,stabile,2.1,2.0,0.3,-0.4,0,-0.2
AT,2014,1.1,1.5,1.9,-42.1,diminuzione,1.7,2.1,0.5,-0.5,0,-0.5
AT,2015,1.5,0.7,1.1,36.4,aumento,1.5,1.8,0.4,-0.3,1,-0.2
AT,2016,0.7,3.5,1.5,-53.3,diminuzione,1.1,1.5,0.4,-0.6,0,-0.2
AT,2017,3.5,2.9,0.7,400.0,aumento,1.9,1.7,1.4,2.2,1,1.0
AT,2018,2.9,1.1,3.5,-17.1,diminuzione,2.4,1.9,1.5,0.9,0,1.1
AT,2019,1.1,0.8,2.9,-62.1,diminuzione,2.5,1.9,1.2,0.6,0,-1.2
AT,2020,0.8,1.1,1.1,-27.3,diminuzione,1.6,1.8,1.1,-0.8,0,-1.0
AT,2023,1.1,3.7,0.8,37.5,aumento,1.0,1.9,0.2,-0.6,1,0.0
BE,2001,1.6,2.0,1.6,0.0,stabile,1.6,1.6,0.0,0.0,0,0.0
BE,2001,2.0,1.9,1.6,25.0,aumento,1.8,1.8,0.3,0.0,1,0.0
BE,2002,1.9,1.9,2.0,-5.0,stabile,1.8,1.8,0.2,0.0,0,0.2
BE,2002,1.9,1.9,1.9,0.0,stabile,1.9,1.8,0.1,0.2,0,-0.0
BE,2002,1.9,1.7,1.9,0.0,stabile,1.9,1.9,0.0,-0.1,0,0.0
BE,2003,1.7,1.7,1.9,-10.5,stabile,1.8,1.9,0.1,-0.1,0,-0.1
BE,2003,1.7,2.0,1.7,0.0,stabile,1.8,1.8,0.1,-0.1,0,-0.1
BE,2003,2.0,3.0,1.7,17.6,aumento,1.8,1.8,0.2,0.1,1,0.1
BE,2004,3.0,3.0,2.0,50.0,aumento,2.2,2.1,0.7,0.8,1,0.7
BE,2004,3.0,3.2,3.0,0.0,stabile,2.7,2.3,0.6,0.8,0,0.5
BE,2004,3.2,2.5,3.0,6.7,stabile,3.1,2.6,0.1,0.6,1,0.1
BE,2005,2.5,2.5,3.2,-21.9,diminuzione,2.9,2.7,0.4,-0.2,0,-0.2
BE,2005,2.5,2.5,2.5,0.0,stabile,2.7,2.8,0.4,-0.2,0,-0.3
BE,2005,2.5,3.0,2.5,0.0,stabile,2.5,2.7,0.0,-0.2,0,0.0
BE,2006,3.0,3.0,2.5,20.0,aumento,2.7,2.7,0.3,0.2,1,0.3
BE,2006,3.0,3.3,3.0,0.0,stabile,2.8,2.7,0.3,0.2,0,0.2
BE,2006,3.3,4.0,3.0,10.0,stabile,3.1,2.9,0.2,0.3,1,0.1
BE,2007,4.0,4.0,3.3,21.2,aumento,3.4,3.2,0.5,0.3,1,0.5
BE,2007,4.0,4.2,4.0,0.0,stabile,3.8,3.5,0.4,0.3,0,0.4
BE,2007,4.2,3.7,4.0,5.0,stabile,4.1,3.7,0.1,0.3,1,0.1
BE,2008,3.7,3.7,4.2,-11.9,stabile,4.0,3.8,0.3,-0.1,0,-0.1
BE,2008,3.7,4.0,3.7,0.0,stabile,3.9,3.9,0.3,-0.1,0,-0.2
BE,2008,4.0,0.4,3.7,8.1,stabile,3.8,3.9,0.2,-0.0,1,0.2
BE,2009,0.4,0.4,4.0,-90.0,diminuzione,2.7,3.2,2.0,-0.9,0,-1.7
BE,2009,0.4,0.4,0.4,0.0,stabile,1.6,2.4,2.1,-0.9,0,-1.8
BE,2009,0.4,1.9,0.4,0.0,stabile,0.4,1.8,0.0,-0.9,0,0.0
BE,2010,1.9,1.9,0.4,375.0,aumento,0.9,1.4,0.9,3.7,1,0.8
BE,2010,1.9,1.8,1.9,0.0,stabile,1.4,1.0,0.9,3.7,0,0.8
BE,2010,1.8,3.1,1.9,-5.3,stabile,1.9,1.3,0.1,3.5,0,-0.0
BE,2011,3.1,3.1,1.8,72.2,aumento,2.3,1.8,0.7,0.6,1,0.6
BE,2011,3.1,3.3,3.1,0.0,stabile,2.7,2.4,0.8,0.6,0,0.7
BE,2011,3.3,1.9,3.1,6.5,stabile,3.2,2.6,0.1,0.8,1,0.1
BE,2012,1.9,1.9,3.3,-42.4,diminuzione,2.8,2.6,0.8,-0.4,0,-0.6
BE,2012,1.9,2.0,1.9,0.0,stabile,2.4,2.7,0.8,-0.4,0,-0.7
BE,2012,2.0,0.7,1.9,5.3,stabile,1.9,2.4,0.1,-0.4,1,0.1
BE,2013,0.7,0.7,2.0,-65.0,diminuzione,1.5,2.0,0.7,-0.6,0,-0.6
BE,2013,0.7,0.7,0.7,0.0,stabile,1.1,1.4,0.8,-0.6,0,-0.6
BE,2013,0.7,0.6,0.7,0.0,stabile,0.7,1.2,0.0,-0.6,0,0.0
BE,2014,0.6,0.6,0.7,-14.3,stabile,0.7,0.9,0.1,-0.1,0,-0.0
BE,2014,0.6,0.7,0.6,0.0,stabile,0.6,0.7,0.1,-0.1,0,-0.1
BE,2014,0.7,0.9,0.6,16.7,aumento,0.6,0.7,0.1,0.0,1,0.1
BE,2015,0.9,0.9,0.7,28.6,aumento,0.7,0.7,0.2,0.5,1,0.2
BE,2015,0.9,0.9,0.9,0.0,stabile,0.8,0.7,0.1,0.5,0,0.1
BE,2015,0.9,0.8,0.9,0.0,stabile,0.9,0.8,0.0,0.3,0,0.0
BE,2016,0.8,0.8,0.9,-11.1,stabile,0.9,0.8,0.1,-0.1,0,-0.0
BE,2016,0.8,1.1,0.8,0.0,stabile,0.8,0.9,0.1,-0.1,0,-0.0
BE,2016,1.1,2.5,0.8,37.5,aumento,0.9,0.9,0.2,0.2,1,0.2
BE,2017,2.5,2.5,1.1,127.3,aumento,1.5,1.2,0.9,2.1,1,0.9
BE,2017,2.5,2.6,2.5,0.0,stabile,2.0,1.5,0.8,2.1,0,0.7
BE,2017,2.6,2.9,2.5,4.0,stabile,2.5,1.9,0.1,1.4,1,0.1
BE,2018,2.9,2.9,2.6,11.5,stabile,2.7,2.3,0.2,0.2,1,0.2
BE,2018,2.9,2.9,2.9,0.0,stabile,2.8,2.7,0.2,0.2,0,0.2
BE,2018,2.9,1.8,2.9,0.0,stabile,2.9,2.8,0.0,0.1,0,0.0
BE,2019,1.8,1.8,2.9,-37.9,diminuzione,2.5,2.6,0.6,-0.4,0,-0.5
BE,2019,1.8,2.0,1.8,0.0,stabile,2.2,2.5,0.6,-0.4,0,-0.5
BE,2019,2.0,1.4,1.8,11.1,stabile,1.9,2.3,0.1,-0.3,1,0.1
BE,2020,1.4,1.4,2.0,-30.0,diminuzione,1.7,2.0,0.3,-0.2,0,-0.2
BE,2020,1.4,1.4,1.4,0.0,stabile,1.6,1.7,0.3,-0.2,0,-0.3
BE,2020,1.4,3.3,1.4,0.0,stabile,1.4,1.6,0.0,-0.3,0,0.0
BE,2023,3.3,3.3,1.4,135.7,aumento,2.0,1.9,1.1,1.4,1,1.0
BE,2023,3.3,3.6,3.3,0.0,stabile,2.7,2.2,1.1,1.4,0,1.0
BG,2002,1.9,2.0,2.0,-5.0,stabile,1.9,1.9,0.0,0.0,0,0.0
BG,2003,2.0,2.9,1.9,5.3,stabile,2.0,2.0,0.1,0.0,1,0.0
BG,2004,2.9,8.5,2.0,45.0,aumento,2.3,2.3,0.6,0.0,1,0.5
BG,2005,8.5,6.1,2.9,193.1,aumento,4.5,3.8,3.5,3.5,1,3.3
BG,2006,6.1,6.3,8.5,-28.2,diminuzione,5.8,4.3,2.8,2.0,0,1.6
BG,2007,6.3,12.1,6.1,3.3,stabile,7.0,5.2,1.3,1.2,1,-1.1
BG,2008,12.1,7.2,6.3,92.1,aumento,8.2,7.2,3.4,0.4,1,3.0
BG,2009,7.2,-1.5,12.1,-40.5,diminuzione,8.5,8.0,3.1,0.2,0,0.5
BG,2010,-1.5,0.5,7.2,-120.8,diminuzione,5.9,6.0,6.9,-1.2,0,-6.8
BG,2011,0.5,-0.7,-1.5,-133.3,diminuzione,2.1,4.9,4.6,-1.0,0,-3.3
BG,2012,-0.7,1.4,0.5,-240.0,diminuzione,-0.6,3.5,1.0,-1.1,0,0.4
BG,2013,1.4,0.5,-0.7,-300.0,diminuzione,0.4,1.4,1.1,-1.9,0,0.5
BG,2014,0.5,1.2,1.4,-64.3,diminuzione,0.4,0.0,1.1,0.0,0,0.6
BG,2015,1.2,0.6,0.5,140.0,aumento,1.0,0.6,0.5,-2.7,1,-0.1
BG,2016,0.6,2.7,1.2,-50.0,diminuzione,0.8,0.6,0.4,-0.6,0,0.0
BG,2017,2.7,2.7,0.6,350.0,aumento,1.5,1.3,1.1,4.4,1,0.8
BG,2018,2.7,5.3,2.7,0.0,stabile,2.0,1.5,1.2,1.3,0,1.1
BG,2019,5.3,2.2,2.7,96.3,aumento,3.6,2.5,1.5,7.8,1,1.3
BG,2020,2.2,11.4,5.3,-58.5,diminuzione,3.4,2.7,1.7,-0.2,0,-0.2
BG,2021,11.4,4.0,2.2,418.2,aumento,6.3,4.9,4.7,3.2,1,3.1
CY,2000,4.4,3.6,-0.2,-2300.0,diminuzione,4.4,4.4,0.0,0.0,0,0.0
CY,2001,3.6,3.9,4.4,-18.2,diminuzione,4.0,4.0,0.6,0.0,0,0.0
CY,2002,3.9,5.4,3.6,8.3,stabile,4.0,4.0,0.4,0.0,1,-0.2
CY,2003,5.4,7.2,3.9,38.5,aumento,4.3,4.3,1.0,0.2,1,0.9
CY,2004,7.2,4.5,5.4,33.3,aumento,5.5,4.9,1.7,1.0,1,1.7
CY,2005,4.5,5.1,7.2,-37.5,diminuzione,5.7,4.9,1.4,0.2,0,-0.4
CY,2006,5.1,5.0,4.5,13.3,stabile,5.6,5.2,1.4,-0.1,1,-1.1
CY,2007,5.0,7.9,5.1,-2.0,stabile,4.9,5.4,0.3,-0.3,0,0.3
CY,2008,7.9,0.9,5.0,58.0,aumento,6.0,5.9,1.6,0.8,1,1.4
CY,2009,0.9,3.1,7.9,-88.6,diminuzione,4.6,4.7,3.5,-0.8,0,-2.0
CY,2010,3.1,3.5,0.9,244.4,aumento,4.0,4.4,3.6,-0.4,1,-2.4
CY,2011,3.5,0.9,3.1,12.9,stabile,2.5,4.1,1.4,-0.6,1,1.3
CY,2012,0.9,-4.0,3.5,-74.3,diminuzione,2.5,3.3,1.4,0.0,0,-1.1
CY,2013,-4.0,-1.8,0.9,-544.4,diminuzione,0.1,0.9,3.8,-2.3,0,-3.8
CY,2014,-1.8,-0.8,-4.0,-55.0,diminuzione,-1.6,0.3,2.5,-1.5,0,-1.4
CY,2015,-0.8,-0.8,-1.8,-55.6,diminuzione,-2.2,-0.4,1.6,-1.9,0,1.6
CY,2016,-0.8,0.1,-0.8,-0.0,stabile,-1.1,-1.3,0.6,-0.8,0,0.5
CY,2017,0.1,1.2,-0.8,-112.5,diminuzione,-0.5,-1.5,0.5,-1.1,0,0.5
CY,2018,1.2,2.2,0.1,1100.0,aumento,0.2,-0.4,1.0,-2.5,1,1.0
CY,2019,2.2,0.2,1.2,83.3,aumento,1.2,0.4,1.1,-3.8,1,1.1
CY,2020,0.2,7.6,2.2,-90.9,diminuzione,1.2,0.6,1.0,1.0,0,-0.5
CY,2021,7.6,2.5,0.2,3700.0,aumento,3.3,2.3,3.8,5.3,1,2.7
CY,2023,2.5,0.9,7.6,-67.1,diminuzione,3.4,2.7,3.8,0.1,0,1.2
CZ,2002,2.5,2.0,3.5,-28.6,diminuzione,2.5,2.5,0.0,0.0,0,0.0
CZ,2003,2.0,8.3,2.5,-20.0,diminuzione,2.2,2.2,0.4,0.0,0,0.0
CZ,2004,8.3,3.7,2.0,315.0,aumento,4.3,4.3,3.5,0.0,1,2.9
CZ,2005,3.7,2.2,8.3,-55.4,diminuzione,4.7,4.1,3.3,0.5,0,0.9
CZ,2006,2.2,4.8,3.7,-40.5,diminuzione,4.7,3.7,3.2,0.1,0,-3.1
CZ,2007,4.8,3.5,2.2,118.2,aumento,3.6,4.2,1.3,-0.4,1,0.6
CZ,2008,3.5,-0.3,4.8,-27.1,diminuzione,3.5,4.5,1.3,-0.1,0,0.7
CZ,2009,-0.3,1.0,3.5,-108.6,diminuzione,2.7,2.8,2.7,-1.1,0,-2.6
CZ,2010,1.0,1.8,-0.3,-433.3,diminuzione,1.4,2.2,1.9,-0.8,0,-1.3
CZ,2011,1.8,0.5,1.0,80.0,aumento,0.8,2.2,1.1,-0.5,1,1.1
CZ,2012,0.5,-0.4,1.8,-72.2,diminuzione,1.1,1.3,0.7,-2.7,0,-0.2
CZ,2013,-0.4,1.1,0.5,-180.0,diminuzione,0.6,0.5,1.1,-1.4,0,-1.1
CZ,2014,1.1,0.1,-0.4,-375.0,diminuzione,0.4,0.8,0.8,-0.4,0,0.3
CZ,2015,0.1,0.2,1.1,-90.9,diminuzione,0.3,0.6,0.8,-0.8,0,0.2
CZ,2016,0.2,2.7,0.1,100.0,aumento,0.5,0.3,0.6,-1.5,1,-0.4
CZ,2017,2.7,4.0,0.2,1250.0,aumento,1.0,0.7,1.5,1.5,1,1.3
CZ,2018,4.0,5.5,2.7,48.1,aumento,2.3,1.6,1.9,39.0,1,1.9
CZ,2019,5.5,2.1,4.0,37.5,aumento,4.1,2.5,1.4,26.5,1,1.4
CZ,2020,2.1,8.3,5.5,-61.8,diminuzione,3.9,2.9,1.7,-0.2,0,-1.0
CZ,2021,8.3,4.4,2.1,295.2,aumento,5.3,4.5,3.1,1.1,1,1.4
CZ,2023,4.4,0.5,8.3,-47.0,diminuzione,4.9,4.9,3.1,-0.2,0,1.2
DE,2002,0.9,1.1,0.6,50.0,aumento,0.9,0.9,0.0,0.0,1,0.0
DE,2003,1.1,2.6,0.9,22.2,aumento,1.0,1.0,0.1,0.0,1,0.0
DE,2004,2.6,1.5,1.1,136.4,aumento,1.5,1.5,0.9,0.0,1,0.9
DE,2005,1.5,2.5,2.6,-42.3,diminuzione,1.7,1.5,0.8,0.7,0,0.2
DE,2006,2.5,3.3,1.5,66.7,aumento,2.2,1.7,0.6,1.3,1,-0.1
DE,2007,3.3,3.4,2.5,32.0,aumento,2.4,2.2,0.9,0.3,1,0.9
DE,2008,3.4,0.3,3.3,3.0,stabile,3.1,2.7,0.5,1.3,1,0.5
DE,2009,0.3,2.3,3.4,-91.2,diminuzione,2.3,2.2,1.8,-0.9,0,-1.5
DE,2010,2.3,3.7,0.3,666.7,aumento,2.0,2.4,1.6,-0.3,1,-0.5
DE,2011,3.7,2.0,2.3,60.9,aumento,2.1,2.6,1.7,0.1,1,1.7
DE,2012,2.0,0.7,3.7,-45.9,diminuzione,2.7,2.3,0.9,5.7,0,-0.1
DE,2013,0.7,0.9,2.0,-65.0,diminuzione,2.1,1.8,1.5,-0.7,0,-1.5
DE,2014,0.9,1.3,0.7,28.6,aumento,1.2,1.9,0.7,-0.8,1,-0.6
DE,2015,1.3,1.3,0.9,44.4,aumento,1.0,1.7,0.3,-0.4,1,0.3
DE,2016,1.3,3.5,1.3,0.0,stabile,1.2,1.2,0.2,0.9,0,0.2
DE,2017,3.5,3.6,1.3,169.2,aumento,2.0,1.5,1.3,2.9,1,1.1
DE,2018,3.6,2.2,3.5,2.9,stabile,2.8,2.1,1.3,1.8,1,1.2
DE,2019,2.2,2.0,3.6,-38.9,diminuzione,3.1,2.4,0.8,0.7,0,-0.6
DE,2020,2.0,3.5,2.2,-9.1,stabile,2.6,2.5,0.9,-0.4,0,-0.8
DE,2023,3.5,1.6,2.0,75.0,aumento,2.6,3.0,0.8,-0.0,1,0.7
DK,1997,2.5,3.0,2.6,-3.8,stabile,2.5,2.5,0.0,0.0,0,0.0
DK,1998,3.0,3.2,2.5,20.0,aumento,2.8,2.8,0.4,0.0,1,0.0
DK,1999,3.2,2.6,3.0,6.7,stabile,2.9,2.9,0.4,0.0,1,0.4
DK,2000,2.6,3.2,3.2,-18.8,diminuzione,2.9,2.8,0.3,0.0,0,-0.2
DK,2001,3.2,2.2,2.6,23.1,aumento,3.0,2.9,0.3,0.1,1,0.0
DK,2002,2.2,2.3,3.2,-31.2,diminuzione,2.7,2.8,0.5,-0.3,0,-0.2
DK,2003,2.3,2.1,2.2,4.5,stabile,2.6,2.7,0.6,-0.1,1,-0.4
DK,2004,2.1,2.3,2.3,-8.7,stabile,2.2,2.5,0.1,-0.3,0,-0.1
DK,2005,2.3,4.7,2.1,9.5,stabile,2.2,2.4,0.1,0.0,1,0.0
DK,2006,4.7,2.9,2.3,104.3,aumento,3.0,2.7,1.4,1.0,1,1.3
DK,2008,2.9,-0.5,4.7,-38.3,diminuzione,3.3,2.9,1.2,0.4,0,0.3
DK,2009,-0.5,1.2,2.9,-117.2,diminuzione,2.4,2.3,2.6,-1.2,0,-2.6
DK,2010,1.2,3.6,-0.5,-340.0,diminuzione,1.2,2.1,1.7,-0.7,0,-0.8
DK,2011,3.6,2.6,1.2,200.0,aumento,1.4,2.4,2.1,0.2,1,2.1
DK,2012,2.6,1.5,3.6,-27.8,diminuzione,2.5,2.0,1.2,-6.2,0,0.7
DK,2013,1.5,1.6,2.6,-42.3,diminuzione,2.6,1.7,1.1,0.2,0,-1.1
DK,2014,1.6,1.9,1.5,6.7,stabile,1.9,2.1,0.6,-0.6,1,-0.5
DK,2015,1.9,1.5,1.6,18.7,aumento,1.7,2.2,0.2,-0.3,1,0.2
DK,2016,1.5,0.8,1.9,-21.1,diminuzione,1.7,1.8,0.2,0.0,0,-0.0
DK,2017,0.8,1.8,1.5,-46.7,diminuzione,1.4,1.5,0.6,-0.5,0,-0.5
DK,2018,1.8,0.7,0.8,125.0,aumento,1.4,1.5,0.5,-0.1,1,0.2
DK,2019,0.7,0.7,1.8,-61.1,diminuzione,1.1,1.3,0.6,-0.5,0,-0.1
DK,2020,0.7,4.0,0.7,0.0,stabile,1.1,1.1,0.6,-0.1,0,-0.5
DK,2021,4.0,4.5,0.7,471.4,aumento,1.8,1.6,1.9,1.2,1,1.7
DK,2023,4.5,1.6,4.0,12.5,stabile,3.1,2.3,2.1,5.4,1,1.9
EE,2000,2.4,5.6,2.2,9.1,stabile,2.4,2.4,0.0,0.0,1,0.0
EE,2001,5.6,4.0,2.4,133.3,aumento,4.0,4.0,2.3,0.0,1,0.0
EE,2002,4.0,3.5,5.6,-28.6,diminuzione,4.0,4.0,1.6,0.0,0,0.8
EE,2003,3.5,5.2,4.0,-12.5,stabile,4.4,3.9,1.1,0.5,0,-1.0
EE,2004,5.2,6.3,3.5,48.6,aumento,4.2,4.1,0.9,-0.1,1,0.6
EE,2005,6.3,10.4,5.2,21.2,aumento,5.0,4.9,1.4,0.6,1,1.4
EE,2006,10.4,3.5,6.3,65.1,aumento,7.3,5.9,2.7,2.0,1,2.6
EE,2008,3.5,-2.7,10.4,-66.3,diminuzione,6.7,5.8,3.5,-0.3,0,-1.4
EE,2010,-2.7,3.4,3.5,-177.1,diminuzione,3.7,4.5,6.6,-1.4,0,-6.6
EE,2011,3.4,4.5,-2.7,-225.9,diminuzione,1.4,4.2,3.6,-0.7,0,-0.0
EE,2012,4.5,4.9,3.4,32.4,aumento,1.7,3.8,3.9,0.3,1,3.6
EE,2013,4.9,0.3,4.5,8.9,stabile,4.3,2.7,0.8,-2.8,1,0.8
EE,2014,0.3,0.8,4.9,-93.9,diminuzione,3.2,2.1,2.5,-0.9,0,-2.1
EE,2015,0.8,-0.5,0.3,166.7,aumento,2.0,2.8,2.5,-0.8,1,-2.1
EE,2016,-0.5,1.3,0.8,-162.5,diminuzione,0.2,2.0,0.7,-1.1,0,-0.4
EE,2017,1.3,1.8,-0.5,-360.0,diminuzione,0.5,1.4,0.9,3.3,0,0.3
EE,2018,1.8,1.9,1.3,38.5,aumento,0.9,0.7,1.2,1.2,1,1.2
EE,2019,1.9,0.4,1.8,5.6,stabile,1.7,1.1,0.3,-4.8,1,0.3
EE,2020,0.4,9.4,1.9,-78.9,diminuzione,1.4,1.0,0.8,-0.7,0,-0.7
EE,2021,9.4,5.2,0.4,2250.0,aumento,3.9,3.0,4.8,4.2,1,3.8
EE,2023,5.2,1.5,9.4,-44.7,diminuzione,5.0,3.7,4.5,1.7,0,2.4
EL,2002,2.5,2.8,2.7,-7.4,stabile,2.5,2.5,0.0,0.0,0,0.0
EL,2003,2.8,3.1,2.5,12.0,stabile,2.6,2.6,0.2,0.0,1,0.0
EL,2004,3.1,3.4,2.8,10.7,stabile,2.8,2.8,0.3,0.0,1,0.3
EL,2005,3.4,4.3,3.1,9.7,stabile,3.1,3.0,0.3,0.4,1,0.3
EL,2006,4.3,4.6,3.4,26.5,aumento,3.6,3.2,0.6,0.5,1,0.6
EL,2007,4.6,5.2,4.3,7.0,stabile,4.1,3.6,0.6,0.5,1,0.6
EL,2008,5.2,-0.4,4.6,13.0,stabile,4.7,4.1,0.5,0.5,1,0.5
EL,2009,-0.4,1.9,5.2,-107.7,diminuzione,3.1,3.4,3.1,-1.1,0,-2.5
EL,2010,1.9,1.0,-0.4,-575.0,diminuzione,2.2,3.1,2.8,-0.6,0,-1.6
EL,2011,1.0,-0.1,1.9,-47.4,diminuzione,0.8,2.5,1.2,-0.8,0,0.7
EL,2012,-0.1,-1.3,1.0,-110.0,diminuzione,0.9,1.5,1.0,-0.8,0,-1.0
EL,2013,-1.3,-3.0,-0.1,1200.0,aumento,-0.1,0.2,1.2,-1.7,1,-1.2
EL,2014,-3.0,-2.3,-1.3,130.8,aumento,-1.5,-0.3,1.5,-4.0,1,-1.5
EL,2015,-2.3,-1.7,-3.0,-23.3,diminuzione,-2.2,-1.1,0.9,22.0,0,-0.5
EL,2016,-1.7,0.2,-2.3,-26.1,diminuzione,-2.3,-1.7,0.7,0.3,0,0.6
EL,2017,0.2,0.5,-1.7,-111.8,diminuzione,-1.3,-1.6,1.3,-1.1,0,1.2
EL,2018,0.5,0.2,0.2,150.0,aumento,-0.3,-1.3,1.2,-1.2,1,1.1
EL,2019,0.2,0.1,0.5,-60.0,diminuzione,0.3,-0.6,0.2,-1.1,0,-0.0
EL,2020,0.1,3.2,0.2,-50.0,diminuzione,0.3,-0.1,0.2,-0.5,0,-0.2
EL,2021,3.2,6.3,0.1,3100.0,aumento,1.2,0.8,1.8,5.4,1,1.5
EL,2023,6.3,3.6,3.2,96.9,aumento,3.2,2.1,3.1,30.5,1,3.1
ES,1986,6.1,3.5,8.4,-27.4,diminuzione,6.1,6.1,0.0,0.0,0,0.0
ES,1987,3.5,4.2,6.1,-42.6,diminuzione,4.8,4.8,1.8,0.0,0,0.0
ES,1988,4.2,5.8,3.5,20.0,aumento,4.6,4.6,1.3,0.0,1,-0.9
ES,1989,5.8,5.5,4.2,38.1,aumento,4.5,4.9,1.2,-0.0,1,1.2
ES,1990,5.5,4.3,5.8,-5.2,stabile,5.2,5.0,0.9,0.6,0,0.7
ES,1991,4.3,4.1,5.5,-21.8,diminuzione,5.2,4.7,0.8,0.0,0,-0.7
ES,1992,4.1,3.5,4.3,-4.7,stabile,4.6,4.8,0.8,-0.3,0,-0.7
ES,1993,3.5,3.4,4.1,-14.6,stabile,4.0,4.6,0.4,-0.4,0,-0.4
ES,1994,3.4,4.9,3.5,-2.9,stabile,3.7,4.2,0.4,-0.2,0,-0.3
ES,1995,4.9,2.8,3.4,44.1,aumento,3.9,4.0,0.8,0.2,1,0.7
ES,1996,2.8,2.0,4.9,-42.9,diminuzione,3.7,3.7,1.1,-0.2,0,-0.3
ES,1997,2.0,1.8,2.8,-28.6,diminuzione,3.2,3.3,1.5,-0.4,0,-1.4
ES,1998,1.8,1.6,2.0,-10.0,stabile,2.2,3.0,0.5,-0.6,0,-0.5
ES,1999,1.6,4.3,1.8,-11.1,stabile,1.8,2.6,0.2,-0.4,0,-0.2
ES,2000,4.3,2.8,1.6,168.7,aumento,2.6,2.5,1.5,1.2,1,1.3
